location,time,temperature,dew_point,humidity,precipitation,snow,wind_direction,wind_speed,wind_gust,pressure,sunshine_duration,weather_code,source_file
Varanasi,2026-08-12 04:30:00,26.3,26.0,98,0.0,,231,4.7,,1000.9,,3,export (3).csv
Varanasi,2026-08-12 05:30:00,26.2,25.9,98,0.0,,224,3.2,,1001.6,,3,export (3).csv
Varanasi,2026-08-12 06:30:00,26.8,25.7,94,0.0,,253,2.9,,1002.2,,3,export (3).csv
Varanasi,2026-08-12 07:30:00,28.4,26.2,88,0.0,,59,4.0,,1001.9,,3,export (3).csv
Varanasi,2026-08-12 08:30:00,28.6,26.0,86,1.2,,85,4.3,,1002.6,,9,export (3).csv
Varanasi,2026-08-12 09:30:00,29.2,26.2,84,0.6,,70,4.7,,1002.5,,8,export (3).csv
Varanasi,2026-08-12 10:30:00,30.6,26.7,80,0.1,,97,4.3,,1002.3,,7,export (3).csv
Varanasi,2026-08-12 11:30:00,31.6,26.8,76,0.2,,319,2.9,,1001.8,,17,export (3).csv
Varanasi,2026-08-12 12:30:00,32.3,26.8,73,0.2,,306,4.7,,1000.4,,17,export (3).csv
Varanasi,2026-08-12 13:30:00,32.4,27.4,75,0.1,,270,6.1,,999.6,,17,export (3).csv
Varanasi,2026-08-12 14:30:00,32.1,27.3,76,0.2,,291,9.4,,998.4,,7,export (3).csv
Varanasi,2026-08-12 15:30:00,31.8,26.6,74,0.3,,290,13.0,,998.2,,17,export (3).csv
Varanasi,2026-08-12 16:30:00,28.2,27.0,93,3.7,,303,10.1,,998.7,,9,export (3).csv
Varanasi,2026-08-12 17:30:00,27.7,25.9,90,2.9,,55,9.7,,999.2,,9,export (3).csv
Varanasi,2026-08-12 18:30:00,27.2,26.1,94,5.1,,17,7.2,,1000.3,,9,export (3).csv
Varanasi,2026-08-12 19:30:00,27.3,26.2,94,2.2,,347,3.2,,1001.3,,9,export (3).csv
Varanasi,2026-08-12 20:30:00,27.1,26.2,95,1.9,,108,5.8,,1002.5,,9,export (3).csv
Varanasi,2026-08-12 21:30:00,27.1,26.4,96,1.9,,196,6.8,,1002.8,,9,export (3).csv
Varanasi,2026-08-12 22:30:00,26.7,25.8,95,0.8,,215,7.2,,1003.0,,8,export (3).csv
Varanasi,2026-08-12 23:30:00,26.3,25.8,97,5.3,,258,4.3,,1002.9,,9,export (3).csv
Varanasi,2026-08-13 00:30:00,26.1,25.6,97,3.6,,244,5.4,,1002.3,,9,export (3).csv
Varanasi,2026-08-13 01:30:00,25.9,25.4,97,0.8,,271,5.8,,1001.0,,8,export (3).csv
Varanasi,2026-08-13 02:30:00,25.5,25.2,98,2.5,,264,7.6,,1000.9,,9,export (3).csv
Varanasi,2026-08-13 03:30:00,25.4,24.9,97,2.4,,306,7.6,,1000.5,,9,export (3).csv
Varanasi,2026-08-13 04:30:00,25.5,25.0,97,1.2,,242,6.8,,1001.1,,9,export (3).csv
Varanasi,2026-08-13 05:30:00,26.5,25.6,95,2.5,,359,12.6,,999.7,,9,export (3).csv
Varanasi,2026-08-13 06:30:00,27.0,25.8,93,0.0,,0,11.9,,1000.1,,3,export (3).csv
Varanasi,2026-08-13 07:30:00,27.5,25.7,90,0.2,,350,9.4,,1001.1,,7,export (3).csv
Varanasi,2026-08-13 08:30:00,28.6,25.8,85,0.2,,345,10.8,,1000.9,,7,export (3).csv
Varanasi,2026-08-13 09:30:00,28.8,25.4,82,0.9,,336,11.9,,1000.5,,8,export (3).csv
Varanasi,2026-08-13 10:30:00,28.7,26.5,88,3.7,,319,13.3,,1000.1,,9,export (3).csv
Varanasi,2026-08-13 11:30:00,28.7,26.1,86,3.1,,326,12.2,,999.5,,9,export (3).csv
Varanasi,2026-08-13 12:30:00,30.2,26.6,81,0.4,,317,10.4,,998.0,,8,export (3).csv
Varanasi,2026-08-13 13:30:00,30.0,27.0,84,0.9,,303,10.4,,996.7,,8,export (3).csv
Varanasi,2026-08-13 14:30:00,27.7,26.1,91,6.7,,68,9.0,,996.2,,9,export (3).csv
Varanasi,2026-08-13 15:30:00,26.4,26.1,98,9.9,,69,11.2,,996.4,,9,export (3).csv
Varanasi,2026-08-13 16:30:00,26.7,25.8,95,8.5,,187,9.0,,996.0,,9,export (3).csv
Varanasi,2026-08-13 17:30:00,27.3,26.2,94,4.4,,214,10.4,,996.6,,9,export (3).csv
Varanasi,2026-08-13 18:30:00,27.1,26.4,96,4.0,,197,11.5,,997.5,,9,export (3).csv
Varanasi,2026-08-13 19:30:00,26.8,26.3,97,2.8,,198,10.1,,998.6,,9,export (3).csv
Varanasi,2026-08-13 20:30:00,26.8,26.1,96,0.4,,188,10.1,,999.7,,8,export (3).csv
Varanasi,2026-08-13 21:30:00,26.7,26.0,96,0.0,,171,10.1,,1000.3,,3,export (3).csv
Varanasi,2026-08-13 22:30:00,26.5,25.8,96,0.0,,159,10.8,,1000.3,,3,export (3).csv
Varanasi,2026-08-13 23:30:00,26.5,25.8,96,0.1,,149,10.8,,999.9,,17,export (3).csv
Varanasi,2026-08-14 00:30:00,26.4,25.9,97,0.5,,137,10.8,,999.3,,8,export (3).csv
Varanasi,2026-08-14 01:30:00,26.2,25.7,97,0.2,,124,10.4,,998.6,,7,export (3).csv
Varanasi,2026-08-14 02:30:00,26.1,25.6,97,0.3,,118,9.4,,998.2,,8,export (3).csv
Varanasi,2026-08-14 03:30:00,26.7,25.5,93,0.2,,127,11.5,,999.9,,7,export (3).csv
Varanasi,2026-08-14 04:30:00,26.4,25.2,93,0.0,,124,12.2,,1000.2,,3,export (3).csv
Varanasi,2026-08-14 05:30:00,26.3,25.3,94,0.0,,112,12.2,,1000.6,,3,export (3).csv
Varanasi,2026-08-14 06:30:00,27.1,25.5,91,0.0,,129,13.0,,1001.0,,3,export (3).csv
Varanasi,2026-08-14 07:30:00,28.3,25.9,87,0.0,,136,13.3,,1001.5,,3,export (3).csv
Varanasi,2026-08-14 08:30:00,29.2,26.0,83,0.0,,128,14.4,,1001.4,,3,export (3).csv
Varanasi,2026-08-14 09:30:00,30.3,25.8,77,0.0,,141,15.5,,1001.3,,2,export (3).csv
Varanasi,2026-08-14 10:30:00,30.7,26.0,76,0.0,,145,13.7,,1001.4,,3,export (3).csv
Varanasi,2026-08-14 11:30:00,28.8,25.4,82,1.4,,140,17.3,,1000.9,,9,export (3).csv
Varanasi,2026-08-14 12:30:00,28.7,26.3,87,2.3,,123,12.6,,1000.3,,18,export (3).csv
Varanasi,2026-08-14 13:30:00,30.8,26.9,80,0.5,,140,16.2,,999.4,,17,export (3).csv
Varanasi,2026-08-14 14:30:00,28.5,26.3,88,2.8,,123,18.7,,998.3,,9,export (3).csv
Varanasi,2026-08-14 15:30:00,29.9,26.1,80,0.3,,141,16.6,,997.9,,17,export (3).csv
Varanasi,2026-08-14 16:30:00,30.0,25.5,77,0.0,,152,16.2,,997.7,,3,export (3).csv
Varanasi,2026-08-14 17:30:00,29.4,25.4,79,0.0,,162,14.8,,997.9,,3,export (3).csv
Varanasi,2026-08-14 18:30:00,28.4,25.2,83,0.0,,164,14.4,,998.4,,3,export (3).csv
Varanasi,2026-08-14 19:30:00,27.8,25.2,86,0.0,,154,11.5,,999.5,,2,export (3).csv
Varanasi,2026-08-14 20:30:00,27.5,25.1,87,0.0,,137,10.8,,1000.8,,2,export (3).csv
Varanasi,2026-08-14 21:30:00,27.2,25.2,89,0.0,,116,10.1,,1001.4,,2,export (3).csv
Varanasi,2026-08-14 22:30:00,27.0,25.0,89,0.1,,128,11.9,,1001.5,,17,export (3).csv
Varanasi,2026-08-14 23:30:00,26.4,25.0,92,0.3,,124,13.3,,1000.5,,8,export (3).csv
Patna,2026-08-07 00:30:00,25.2,23.8,92,0.0,,56,6.1,,1002.4,,3,export (4).csv
Patna,2026-08-07 01:30:00,25.1,23.5,91,1.3,,65,6.5,,1001.8,,9,export (4).csv
Patna,2026-08-07 02:30:00,24.8,23.2,91,1.9,,46,4.3,,1001.4,,9,export (4).csv
Patna,2026-08-07 03:30:00,24.9,23.0,89,0.3,,81,1.8,,1001.1,,17,export (4).csv
Patna,2026-08-07 04:30:00,24.7,23.1,91,0.3,,250,2.2,,1001.3,,8,export (4).csv
Patna,2026-08-07 05:30:00,24.1,23.2,95,0.3,,337,4.7,,1001.2,,8,export (4).csv
Patna,2026-08-07 06:30:00,23.0,22.0,94,0.1,,10,3.0,,1004.0,,5,export (4).csv
Patna,2026-08-07 07:30:00,24.0,23.0,94,0.0,,40,4.0,,1004.0,,5,export (4).csv
Patna,2026-08-07 08:30:00,24.0,24.0,100,0.0,,330,3.0,,1004.0,,3,export (4).csv
Patna,2026-08-07 09:30:00,25.0,25.0,100,0.0,,340,3.0,,1005.0,,3,export (4).csv
Patna,2026-08-07 10:30:00,26.0,25.0,94,0.0,,300,3.0,,1005.0,,3,export (4).csv
Patna,2026-08-07 11:30:00,28.0,26.9,94,0.0,,240,3.0,,1005.0,,3,export (4).csv
Patna,2026-08-07 12:30:00,28.0,26.9,94,0.0,,230,3.0,,1004.0,,5,export (4).csv
Patna,2026-08-07 13:30:00,28.0,26.9,94,0.0,,250,3.0,,1004.0,,3,export (4).csv
Patna,2026-08-07 14:30:00,28.0,26.9,94,0.2,,360,3.0,,1003.0,,5,export (4).csv
Patna,2026-08-07 15:30:00,28.0,26.9,94,0.2,,240,3.0,,1003.0,,5,export (4).csv
Patna,2026-08-07 16:30:00,28.0,26.9,94,0.0,,360,3.0,,1003.0,,5,export (4).csv
Patna,2026-08-07 17:30:00,28.0,26.9,94,0.0,,320,3.0,,1003.0,,5,export (4).csv
Patna,2026-08-07 18:30:00,27.0,25.9,94,0.0,,10,3.0,,1003.0,,5,export (4).csv
Patna,2026-08-07 19:30:00,27.0,25.9,94,0.0,,150,3.0,,1003.0,,5,export (4).csv
Patna,2026-08-07 20:30:00,26.0,25.0,94,0.0,,80,3.0,,1004.0,,5,export (4).csv
Patna,2026-08-07 21:30:00,26.3,24.0,87,0.0,,83,1.8,,1001.6,,3,export (4).csv
Patna,2026-08-07 22:30:00,26.2,23.9,87,0.0,,58,2.2,,1002.2,,3,export (4).csv
Patna,2026-08-07 23:30:00,25.9,23.8,88,0.0,,351,2.2,,1002.6,,3,export (4).csv
Patna,2026-08-08 00:30:00,25.4,23.4,89,0.0,,348,2.9,,1002.7,,2,export (4).csv
Patna,2026-08-08 01:30:00,24.9,23.1,90,0.2,,14,3.6,,1002.3,,17,export (4).csv
Patna,2026-08-08 02:30:00,24.5,23.1,92,1.0,,38,2.9,,1002.0,,18,export (4).csv
Patna,2026-08-08 03:30:00,23.9,22.9,94,0.2,,21,5.4,,1002.1,,7,export (4).csv
Patna,2026-08-08 04:30:00,23.8,22.9,95,0.0,,42,5.0,,1002.0,,3,export (4).csv
Patna,2026-08-08 05:30:00,23.7,22.5,93,0.0,,37,4.3,,1002.1,,3,export (4).csv
Patna,2026-08-08 06:30:00,24.0,24.0,100,0.0,,70,3.0,,1005.0,,5,export (4).csv
Patna,2026-08-08 07:30:00,26.0,26.0,100,0.0,,160,3.0,,1006.0,,5,export (4).csv
Patna,2026-08-08 08:30:00,27.0,27.0,100,0.0,,340,3.0,,1006.0,,5,export (4).csv
Patna,2026-08-08 09:30:00,28.0,26.9,94,0.0,,320,3.0,,1006.0,,5,export (4).csv
Patna,2026-08-08 10:30:00,30.0,28.0,89,0.3,,260,3.0,,1006.0,,5,export (4).csv
Patna,2026-08-08 11:30:00,31.0,28.0,84,1.1,,70,3.0,,1006.0,,18,export (4).csv
Patna,2026-08-08 12:30:00,31.0,29.9,94,0.4,,240,3.0,,1006.0,,17,export (4).csv
Patna,2026-08-08 13:30:00,32.0,27.9,79,2.6,,200,6.0,,1005.0,,18,export (4).csv
Patna,2026-08-08 14:30:00,32.0,30.0,89,1.5,,210,5.0,,1004.0,,5,export (4).csv
Patna,2026-08-08 15:30:00,27.3,25.7,91,1.1,,348,6.1,,1002.5,,9,export (4).csv
Patna,2026-08-08 16:30:00,30.0,28.9,94,0.2,,300,7.0,,1004.0,,5,export (4).csv
Patna,2026-08-08 17:30:00,27.0,27.0,100,0.2,,20,4.0,,1004.0,,5,export (4).csv
Patna,2026-08-08 18:30:00,26.0,25.0,94,0.0,,40,3.0,,1005.0,,5,export (4).csv
Patna,2026-08-08 19:30:00,26.2,25.7,97,0.0,,98,2.2,,1002.6,,3,export (4).csv
Patna,2026-08-08 20:30:00,25.8,25.3,97,0.0,,57,2.9,,1003.3,,3,export (4).csv
Patna,2026-08-08 21:30:00,25.5,24.8,96,0.0,,62,2.9,,1004.2,,3,export (4).csv
Patna,2026-08-08 22:30:00,24.7,24.0,96,0.0,,40,3.6,,1004.1,,3,export (4).csv
Patna,2026-08-08 23:30:00,24.3,23.4,95,0.0,,35,4.0,,1004.5,,5,export (4).csv
Patna,2026-08-09 00:30:00,24.2,23.2,94,0.0,,31,4.3,,1004.4,,5,export (4).csv
Patna,2026-08-09 01:30:00,23.9,22.9,94,0.0,,31,3.6,,1004.2,,5,export (4).csv
Patna,2026-08-09 02:30:00,24.1,22.7,92,0.0,,35,3.6,,1004.0,,5,export (4).csv
Patna,2026-08-09 03:30:00,24.4,22.6,90,0.5,,28,3.2,,1004.0,,8,export (4).csv
Patna,2026-08-09 04:30:00,23.7,22.8,95,1.5,,133,6.5,,1004.3,,9,export (4).csv
Patna,2026-08-09 05:30:00,23.7,22.8,95,0.6,,56,6.1,,1004.5,,17,export (4).csv
Patna,2026-08-09 06:30:00,24.0,23.0,94,0.1,,10,3.0,,1007.0,,17,export (4).csv
Patna,2026-08-09 07:30:00,25.0,25.0,100,1.0,,210,3.0,,1007.0,,5,export (4).csv
Patna,2026-08-09 08:30:00,26.0,25.0,94,1.0,,40,3.0,,1008.0,,5,export (4).csv
Patna,2026-08-09 09:30:00,28.0,26.9,94,0.0,,170,3.0,,1008.0,,5,export (4).csv
Patna,2026-08-09 10:30:00,29.0,27.9,94,0.0,,200,3.0,,1008.0,,5,export (4).csv
Patna,2026-08-09 11:30:00,30.0,28.9,94,0.2,,230,3.0,,1007.0,,5,export (4).csv
Patna,2026-08-09 12:30:00,31.0,29.9,94,0.0,,230,3.0,,1007.0,,5,export (4).csv
